date,region,technology,avg_latency_ms,avg_download_speed_mbps,avg_upload_speed_mbps,avg_signal_strength_db,avg_drop_rate_percent,avg_packet_loss_percent,avg_service_quality_score,total_outages,avg_outage_duration_min,anomaly_count,avg_active_users,total_data_usage_gb,risk_level_mode
2026-01-01,Gdansk,4G,47.95344151190001,42.96509140292198,13.993503760501207,-89.41600155305888,1.5197272287561585,1.5135836813825618,51.63088235294118,0,0.0,1,51.61764705882353,72.12895680429233,Low
2026-01-01,Gdansk,5G,38.85204338461264,151.07726300708185,50.86447606168429,-82.27993869044904,1.4638588411112874,1.5651203011150296,67.75419354838711,1,0.5967741935483871,1,61.91935483870968,274.5386936827342,Low
2026-01-01,Katowice,4G,54.91170116489679,36.96665616763429,14.609986800002526,-92.09664748830814,1.6223903125997587,1.7651584026855007,49.014,0,0.0,1,65.51428571428572,96.88688978914392,Low
2026-01-01,Katowice,5G,38.54996419640097,145.06294986026037,50.4113483591203,-86.89346474808836,1.5507740761530624,1.7426351386066252,65.81934426229508,1,0.26229508196721313,1,56.91803278688525,225.80425593598514,Low
2026-01-01,Krakow,4G,53.14951689547765,32.674313025326924,12.30061889343787,-91.80269069724508,1.7683920721167148,1.7242689939416955,48.66225,1,0.65,4,56.825,96.28988683023587,Low
2026-01-01,Krakow,5G,40.00760483494883,145.2385020661401,50.492369989948486,-84.32550156390573,1.658503670336717,1.8862149221608726,66.10785714285714,0,0.0,4,63.660714285714285,229.06567623905016,Low
2026-01-01,Lodz,4G,56.31945298214994,33.496928199712805,10.182364333394947,-91.2251852214263,1.8397204499400301,2.1001984361866604,48.30842105263158,0,0.0,2,65.73684210526316,111.66527824062692,Low
2026-01-01,Lodz,5G,42.191322284607445,139.42645955391234,51.21611775142573,-87.1864571643045,1.8028437760561347,1.9303692367405776,64.16586206896551,0,0.0,4,61.310344827586206,228.18675684876695,Low
2026-01-01,Poznan,4G,49.46523261307033,35.67365699508555,13.808723922435892,-90.6083958615305,1.4680666747186268,1.4437662735939252,50.29852941176471,0,0.0,1,56.970588235294116,75.98558031422282,Low
2026-01-01,Poznan,5G,42.14623465303846,142.43593931653288,52.93662432496322,-87.73998972260763,1.663692307882051,1.6547806404889747,64.57677419354839,0,0.0,1,60.33870967741935,246.60534510699864,Low
2026-01-01,Warsaw,4G,60.660211803345064,25.756562320719308,13.826834956512766,-91.52262171289317,2.318886762536082,2.2367259340660017,45.99121212121212,1,0.9696969696969697,5,82.39393939393939,117.57602312503181,Low
2026-01-01,Warsaw,5G,40.25459958965463,147.69293042614615,47.81487915391472,-85.73147663757537,1.6893619022120256,1.6250161780707753,65.96730158730158,0,0.0,2,69.23809523809524,293.2464037235246,Low
2026-01-01,Wroclaw,4G,52.08787638237198,32.234577896945915,13.019745855025453,-90.2723272347719,1.862777481320483,1.6373909658968757,49.03387096774193,0,0.0,1,60.483870967741936,74.75045701523327,Low
2026-01-01,Wroclaw,5G,41.7035932930029,146.32087524034887,50.209754605445355,-84.40410373972122,1.7114950816404166,1.713048200222665,65.8783076923077,1,0.36923076923076925,4,58.47692307692308,265.24488558673994,Low
2026-01-02,Gdansk,4G,52.41697955352801,38.000455130309014,14.988461904071597,-89.32797153623905,1.7279640118114405,2.0522256259758227,50.083030303030306,1,1.0606060606060606,2,60.57575757575758,67.7251661890413,Low
2026-01-02,Gdansk,5G,42.36472787657074,150.45503558280188,49.44101907550886,-83.30654356592787,1.6403717249189191,1.4748533967519026,66.63333333333333,0,0.0,0,59.65079365079365,238.91601243968276,Low
2026-01-02,Katowice,4G,49.04065515655547,35.3942417951514,15.081456906720277,-91.1447456409366,1.788105719107379,1.5311213366300644,49.77193548387097,0,0.0,0,59.0,70.72134693571411,Low
2026-01-02,Katowice,5G,39.68642845953307,141.77148969532968,51.22134814295362,-84.6644874571115,1.8507629806357622,1.8718829303052498,65.40584615384616,0,0.0,2,65.03076923076924,273.69856980503727,Low
2026-01-02,Krakow,4G,49.87239171615258,30.425323281296947,13.917768732926703,-92.45991268162496,2.0297945729698728,1.5611200752799408,48.39939393939394,2,2.515151515151515,5,62.84848484848485,77.45579135356316,Low
2026-01-02,Krakow,5G,43.840913708097204,139.0324936423185,50.156811981801795,-84.33274353123386,1.8304922755754078,2.1700419589566935,64.53507936507937,2,1.2063492063492063,6,64.0952380952381,272.69473187303663,Low
2026-01-02,Lodz,4G,47.88244262003027,38.60882860501115,15.115034694574822,-92.83251291878224,1.527267717644773,1.7102065310880263,50.261935483870964,0,0.0,0,58.87096774193548,77.44372169827673,Low
2026-01-02,Lodz,5G,43.804975642381486,146.34969672857645,51.12227348256784,-85.47828920345718,1.6784864661630914,1.650188738010587,65.3253846153846,0,0.0,3,63.01538461538462,270.1291603571151,Low
2026-01-02,Poznan,4G,46.456874684913416,35.742997547262554,12.915402430863631,-90.99141330733904,1.6547602121795693,1.448880951184445,50.43694444444444,0,0.0,0,54.833333333333336,92.48417218097549,Low
2026-01-02,Poznan,5G,40.73107168772846,146.8386257808207,50.07257268185558,-87.57855351626007,1.7685663599248227,1.6282079629498698,65.22333333333333,0,0.0,2,62.05,244.67164262687058,Low
2026-01-02,Warsaw,4G,53.649854639992206,35.053215158854506,14.168257496758896,-91.85315719441353,1.913219328374849,1.5682253477860026,48.65891891891892,1,1.1891891891891893,5,65.83783783783784,102.077172072409,Low
2026-01-02,Warsaw,5G,40.58274932218041,146.2029453858611,49.84215874724792,-83.75731866960635,1.645462316695762,1.811992525395916,66.2906779661017,1,1.0,2,68.27118644067797,262.3483005892646,Low
2026-01-02,Wroclaw,4G,51.946213584661635,26.511579285627068,13.469991544418383,-90.79634259083814,1.7845931580804257,1.7970100880383715,48.35090909090909,0,0.0,0,67.21212121212122,86.25836548063728,Low
2026-01-02,Wroclaw,5G,38.169756495320726,145.1495763823809,51.37478535185449,-87.10746164923891,1.7409125726388028,1.5694600913429049,65.58142857142857,0,0.0,1,60.92063492063492,244.7557072232519,Low
2026-01-03,Gdansk,4G,48.56815194996293,30.024915477538492,17.14339245650549,-90.85501348243533,1.6691050055979524,1.467065261452587,49.4406976744186,1,0.4186046511627907,2,48.51162790697674,85.1845925403646,Low
2026-01-03,Gdansk,5G,39.8134680164121,140.8904009129457,50.13190427163478,-84.29826240076984,1.6213043730207382,1.7938387854001565,65.67943396226416,1,0.6037735849056604,2,49.60377358490566,170.46002210298818,Low
2026-01-03,Katowice,4G,50.835547543161404,34.12491979106844,16.490200536432145,-92.83688349692005,1.6299665801230991,1.5818243638170864,49.124848484848485,0,0.0,0,51.96969696969697,78.25776761233962,Low
2026-01-03,Katowice,5G,39.805003947284916,153.9362703367106,52.57665909801518,-83.98463589849521,1.4246523995779232,1.4554182301405656,67.56888888888889,0,0.0,1,50.95238095238095,207.3232278113549,Low
2026-01-03,Krakow,4G,53.90124898109544,42.91818207940939,17.16110242287708,-91.66238420149607,1.7268162081212097,1.7768969341252907,49.84969696969697,0,0.0,0,64.27272727272727,84.31896014717962,Low
2026-01-03,Krakow,5G,37.17252108359804,156.13439718477485,51.74729008589611,-83.99749485734476,1.3345241077552215,1.4139644501511748,68.36222222222221,1,0.5873015873015873,1,52.06349206349206,222.02048586816477,Low
2026-01-03,Lodz,4G,52.576682757906255,40.551874466775025,15.29818176761817,-90.17259819495573,1.7839592704238647,1.7600918791647953,50.07424242424243,0,0.0,0,51.303030303030305,76.1325981014698,Low
2026-01-03,Lodz,5G,35.76368077124878,157.22507321125119,50.791287422223796,-85.34826038425317,1.6996897758271277,1.501277888665906,67.88968253968254,0,0.0,0,50.17460317460318,217.3408288443756,Low
2026-01-03,Poznan,4G,49.63088264176866,35.00048547191052,13.275536599589124,-91.86030378017777,1.7521241636045182,1.472503869275417,49.50090909090909,1,1.3636363636363635,1,44.878787878787875,67.36112134946173,Low
2026-01-03,Poznan,5G,37.56932910255176,145.68623896245035,51.93499899466906,-82.68161049289078,1.5770894990160689,1.6395807645412754,67.06507936507937,0,0.0,1,44.507936507936506,178.19296414184933,Low
2026-01-03,Warsaw,4G,44.57620886289432,41.76123303301038,14.489177809897301,-92.62120798377889,1.8849774354654312,1.313115510001793,50.733,1,0.8666666666666667,2,53.166666666666664,62.51614656007931,Low
2026-01-03,Warsaw,5G,42.175653950786,145.00276281780324,50.798395477908336,-82.63853028137794,1.8142186117340096,1.8572348532551255,65.95136363636364,1,0.6363636363636364,3,59.15151515151515,241.42011347144572,Low
2026-01-03,Wroclaw,4G,50.7122894662581,39.92096931820528,14.644687618830341,-89.07492886622431,1.618632619350661,1.7385875740108996,50.788333333333334,2,2.4047619047619047,3,44.57142857142857,65.71459793838797,Low
2026-01-03,Wroclaw,5G,38.449671747523595,156.74131341379234,51.919537261534735,-83.34039744201893,1.407756806823418,1.6660020551785153,68.29962962962962,1,0.5555555555555556,1,50.888888888888886,169.229831345799,Low
2026-01-04,Gdansk,4G,49.04083343082919,38.357882591226776,13.568679857876182,-90.76719545100693,1.4990968251905517,1.368017587073497,50.604,1,1.375,2,46.65,87.25797671436894,Low
2026-01-04,Gdansk,5G,37.52899503848956,146.4931795903789,53.91356524118267,-84.35210114563176,1.6874061715736628,1.4811864389773908,66.60267857142857,3,1.9464285714285714,3,49.232142857142854,178.16386884010933,Low
2026-01-04,Katowice,4G,60.19587166194149,34.97643759526393,13.77628508647304,-89.60282314628654,2.038936395711013,1.8747897245589926,48.0124,1,1.12,2,60.68,65.40747394689082,Low
2026-01-04,Katowice,5G,36.953952410718124,153.32874875696805,51.28937463667206,-83.0427405164178,1.3637775419893035,1.4382874637477459,68.2630985915493,0,0.0,0,45.859154929577464,222.53435493935876,Low
2026-01-04,Krakow,4G,49.35285850977627,32.86445796894262,16.754771321670287,-91.59757731185599,1.804484519257302,1.6648477986263857,49.287,0,0.0,2,57.3,74.75322946751122,Low
2026-01-04,Krakow,5G,36.85566683748792,155.68557135683287,51.503547608917714,-85.10204237967746,1.470721152607549,1.4184461123729004,67.90136363636363,0,0.0,0,53.63636363636363,229.28696743009615,Low
2026-01-04,Lodz,4G,50.91369392709684,38.922383431813294,16.399196580879615,-91.03982192934743,1.4709468948670417,1.6288287749891739,50.343666666666664,0,0.0,0,56.46666666666667,64.27503493081079,Low
2026-01-04,Lodz,5G,38.30688932371224,154.8687949321401,53.12901313867666,-83.19282506558645,1.5634573018992712,1.533899883787115,67.92848484848484,0,0.0,1,51.74242424242424,224.97472433678968,Low
2026-01-04,Poznan,4G,51.40932872586514,39.739580449413744,17.100034125611426,-89.6247528395055,1.846011554262495,1.6957443250031026,50.21628571428571,0,0.0,1,52.08571428571429,85.40158398204392,Low
2026-01-04,Poznan,5G,39.055993964054636,148.8976665936178,51.56015881707397,-86.25663822896507,1.4519558294434787,1.569521485412909,66.48459016393443,0,0.0,2,47.16393442622951,179.42583553913894,Low
2026-01-04,Warsaw,4G,50.54291667685402,34.39079572843455,16.637055527761447,-89.48173208814026,1.6410624325790228,1.4419717414515552,50.026923076923076,1,0.5384615384615384,2,50.743589743589745,76.78324637906795,Low
2026-01-04,Warsaw,5G,40.59080166146962,150.26594217932907,51.09310183676034,-84.80465818193491,1.5548474832773183,1.5928636146040198,66.62982456140351,0,0.0,1,53.68421052631579,200.9534494234366,Low
2026-01-04,Wroclaw,4G,46.91878503732289,35.39125311797824,15.250868540963356,-90.87105596174212,1.2799502189469172,1.4137898414086856,50.85194444444445,0,0.0,0,48.083333333333336,83.41829475382043,Low
2026-01-04,Wroclaw,5G,39.59371972057558,144.98055407702546,52.69177807628082,-83.1993425169351,1.4524808595169025,1.3517048440225736,66.69800000000001,0,0.0,0,50.21666666666667,201.05499145476125,Low
2026-01-05,Gdansk,4G,48.53207160888088,40.741901306989654,15.433203692466751,-91.27767856978018,1.7048257488863363,1.3984401839427858,50.56307692307693,0,0.0,0,52.87179487179487,78.85489230220914,Low
2026-01-05,Gdansk,5G,38.39397602834052,150.9993677164264,51.71154167871653,-83.1404019400127,1.692531774064351,1.6705018049925975,67.29666666666667,1,0.3157894736842105,4,56.08771929824562,220.64915767474278,Low
2026-01-05,Katowice,4G,50.27199216170932,38.01678752100202,13.422047077576767,-89.72656557351361,1.5262138951199786,1.54908475602852,50.59222222222222,0,0.0,0,61.083333333333336,83.25003346133082,Low
2026-01-05,Katowice,5G,41.30477490292231,138.1720509747766,49.72291930559915,-83.5987759096541,1.6827861043850565,2.0015700939606837,65.21383333333333,0,0.0,5,56.81666666666667,218.60626266191096,Low
2026-01-05,Krakow,4G,53.83207836899031,34.042146976011416,16.482524298105925,-90.4828587158918,1.8738215307339328,1.6267148713275856,48.90529411764706,0,0.0,1,65.41176470588235,84.50795006163139,Low
2026-01-05,Krakow,5G,40.643574892799066,143.6405326325013,51.360591528349815,-84.28201736327354,1.3962155070833424,1.8874217450098272,66.17774193548388,0,0.0,0,67.46774193548387,272.51870045036094,Low
2026-01-05,Lodz,4G,56.59148680410753,37.599284649865126,13.923642043296931,-91.80973764429498,2.112825674730039,1.9558234261144452,48.24225,3,2.575,4,62.575,115.99881273221642,Low
2026-01-05,Lodz,5G,41.8190888316771,141.28977129212763,51.48532305006829,-85.52354144538616,1.5058021112920212,1.6744913873002556,65.25732142857143,0,0.0,1,62.642857142857146,231.82198921209599,Low
2026-01-05,Poznan,4G,44.30964361063683,43.59320757424749,14.158861241087353,-91.43666120326353,1.4740509001788678,1.0209649580056417,51.837407407407404,0,0.0,1,49.592592592592595,61.42039070263546,Low
2026-01-05,Poznan,5G,43.3175730606575,138.72576800412875,50.944439605863174,-85.48435682125317,1.6960770676894255,1.9590047474102084,64.47304347826088,0,0.0,1,67.0,294.85544058563056,Low
2026-01-05,Warsaw,4G,54.84375882884945,33.543564755407,11.20586183651259,-92.50474668313534,2.0606937917964694,1.9032100305017923,47.93242424242424,0,0.0,2,71.39393939393939,103.40779653188572,Low
2026-01-05,Warsaw,5G,40.3370222246798,140.03585562689958,49.95913353658947,-85.38387353749901,1.7123902327877125,1.810100447232226,65.1015873015873,0,0.0,5,67.12698412698413,291.88910538597213,Low
2026-01-05,Wroclaw,4G,52.21987918255022,38.09371500964825,14.96288769416326,-90.65888942959991,1.4624515647953404,1.5034877376923248,50.14586206896552,0,0.0,0,56.03448275862069,71.1210555284589,Low
